ASX Code,Company Name,Status,GICS Sector,GICS Industry Group,GICS Industry
NGX,Norseman Gold PLC,Delisted,Materials,Materials,Metals & Mining
NIC,Nicu Metals Limited,Delisted,Materials,Materials,Metals & Mining
NIO,Nickelore Limited,Suspended,Materials,Materials,Metals & Mining
NIU,Niuminco Group Limited,Trading,Materials,Materials,Metals & Mining
NKP,Nkwe Platinum Limited,Trading,Materials,Materials,Metals & Mining
NME,Nex Metals Exploration Limited,Trading,Materials,Materials,Metals & Mining
NMG,Noble Mineral Resources Limited,Trading,Materials,Materials,Metals & Mining
NMI,Northern Mining Limited,Trading,Materials,Materials,Metals & Mining
NML,Navarre Minerals Limited,Trading,Materials,Materials,Metals & Mining
NMM,Noble Metals Limited,Trading,Materials,Materials,Metals & Mining
NMT,Neometals Limited,Trading,Materials,Materials,Metals & Mining
NNG,Northern Gold NL,Delisted,Materials,Materials,Metals & Mining
NOE,Novarise Renewable Resources International Limited,Suspended,Materials,Materials,Chemicals
NPX,Nuplex Industries Limited,Trading,Materials,Materials,Chemicals
NQM,North Queensland Metals Limited,Delisted,Materials,Materials,Metals & Mining
NSL,NSL Consolidated Limited,Trading,Materials,Materials,Metals & Mining
NSN,Natasa Mining Ltd,Delisted,Materials,Materials,Metals & Mining
NST,Northern Star Resources Ltd,Trading,Materials,Materials,Metals & Mining
NTL,New Talisman Gold Mines Limited,Trading,Materials,Materials,Metals & Mining
NTM,Northern Manganese Limited,Trading,Materials,Materials,Metals & Mining
NTU,Northern Minerals Limited,Trading,Materials,Materials,Metals & Mining
NUF,Nufarm Limited,Trading,Materials,Materials,Chemicals
NVI,Nevada Iron Ltd,Suspended,Materials,Materials,Metals & Mining
NWF,Newfield Resources Limited,Trading,Materials,Materials,Metals & Mining
NWR,Northwest Resources Limited,Delisted,Materials,Materials,Metals & Mining
NXM,Nexus Minerals Limited,Trading,Materials,Materials,Metals & Mining
NXR,Nemex Resources Limited,Suspended,Materials,Materials,Metals & Mining
NYO,Nyota Minerals Limited,Trading,Materials,Materials,Metals & Mining
NYY,Newmont Yandal Operations Limited,Delisted,Materials,Materials,Metals & Mining
OAR,Oakdale Resources Limited,Trading,Materials,Materials,Metals & Mining
OBS,Orbis Gold Limited,Delisted,Materials,Materials,Metals & Mining
OGC,OceanaGold Corporation,Trading,Materials,Materials,Metals & Mining
OGH,Ochre Group Holdings Limited,Suspended,Materials,Materials,Metals & Mining
OGX,Orinoco Gold Limited,Trading,Materials,Materials,Metals & Mining
OHZ,Opal Horizon Limited,Withdrawn Float,Materials,Materials,Metals & Mining
OMC,OmegaCorp Limited,Delisted,Materials,Materials,Chemicals
OMH,OM Holdings Limited,Trading,Materials,Materials,Metals & Mining
ORA,Orora Limited,Trading,Materials,Materials,Containers & Packaging
ORE,Orocobre Limited,Trading,Materials,Materials,Metals & Mining
ORI,Orica Limited,Trading,Materials,Materials,Chemicals
ORM,Orion Metals Limited,Trading,Materials,Materials,Metals & Mining
ORN,Orion Gold NL,Trading,Materials,Materials,Metals & Mining
ORR,Orecorp Limited,Trading,Materials,Materials,Metals & Mining
ORS,Octagonal Resources Limited,Delisted,Materials,Materials,Metals & Mining
OTR1,Otter Gold Mines Limited,Delisted,Materials,Materials,Metals & Mining
OUM,Outback Metals Limited,Delisted,Materials,Materials,Metals & Mining
OVL,Oro Verde Limited,Trading,Materials,Materials,Metals & Mining
OVR,Overland Resources Limited,Trading,Materials,Materials,Metals & Mining
OZL,OZ Minerals Limited,Trading,Materials,Materials,Metals & Mining
PAK,Pacific American Coal Limited,Trading,Materials,Materials,Metals & Mining
PAN,Panoramic Resources Limited,Trading,Materials,Materials,Metals & Mining
PAS,Pasminco Limited,Delisted,Materials,Materials,Metals & Mining
PCP,Paramount Mining Corporation Limited,Suspended,Materials,Materials,Metals & Mining
PDG,Placer Dome Inc.,Delisted,Materials,Materials,Metals & Mining
PDI,Predictive Discovery Ltd,Trading,Materials,Materials,Metals & Mining
PDL,Petra Diamonds Limited,Delisted,Materials,Materials,Metals & Mining
PDY,Padbury Mining Limited,Suspended,Materials,Materials,Metals & Mining
PDZ,Prairie Mining Limited,Trading,Materials,Materials,Metals & Mining
PEK,Peak Resources Limited,Trading,Materials,Materials,Metals & Mining
PEL,Pelican Resources Limited,Trading,Materials,Materials,Metals & Mining
PEM,Perilya Limited,Delisted,Materials,Materials,Metals & Mining
PEX,Peel Mining Limited,Trading,Materials,Materials,Metals & Mining
PGH,Pact Group Holdings Ltd,Trading,Materials,Materials,Containers & Packaging
PGI,Panterra Gold Limited,Trading,Materials,Materials,Metals & Mining
PGM,Platina Resources Limited,Trading,Materials,Materials,Metals & Mining
PGO,Primary Gold Limited,Trading,Materials,Materials,Metals & Mining
PIO,Pioneer Resources Limited,Trading,Materials,Materials,Metals & Mining
PIR,Papillon Resources Limited,Delisted,Materials,Materials,Metals & Mining
PLA,Platinum Australia Limited,Delisted,Materials,Materials,Metals & Mining
PLH,Plymouth Minerals Limited,Trading,Materials,Materials,Metals & Mining
PLP,Platypus Minerals Ltd,Trading,Materials,Materials,Metals & Mining
PLR,Pearl River Tyre (Holdings) Limited,Delisted,Materials,Materials,Construction Materials
PLS,Pilbara Minerals Limited,Trading,Materials,Materials,Metals & Mining
PLV,Pluton Resources Limited,Suspended,Materials,Materials,Metals & Mining
PLY,Polymetals Mining Limited,Delisted,Materials,Materials,Metals & Mining
PMH,PacMag Metals Limited,Delisted,Materials,Materials,Metals & Mining
PML,Parmelia Resources Limited,Suspended,Materials,Materials,Metals & Mining
PMM,Portman Limited,Delisted,Materials,Materials,Metals & Mining
PMY,Pacifico Minerals Limited,Trading,Materials,Materials,Metals & Mining
PNA,PanAust Limited,Delisted,Materials,Materials,Metals & Mining
PNE,Paynes Find Gold Limited,Suspended,Materials,Materials,Metals & Mining
PNN,PepinNini Minerals Limited,Trading,Materials,Materials,Metals & Mining
PNR,Pantoro Limited,Trading,Materials,Materials,Metals & Mining
PNX,PNX Metals Limited,Trading,Materials,Materials,Metals & Mining
POL,Polaris Metals NL,Delisted,Materials,Materials,Metals & Mining
POS,Poseidon Nickel Limited,Trading,Materials,Materials,Metals & Mining
POZ,Phosphate Australia Limited,Trading,Materials,Materials,Metals & Mining
PPG,PRO-PAC Packaging Limited,Trading,Materials,Materials,Containers & Packaging
PPM,Primero Mining Corp.,Delisted,Materials,Materials,Metals & Mining
PPY,Papyrus Australia Limited,Trading,Materials,Materials,Paper & Forest Products
PRH,Phillips River Mining Limited,Delisted,Materials,Materials,Metals & Mining
PRM,Plentex Limited,Delisted,Materials,Materials,Metals & Mining
PRN,Pelsart Resources NL,Delisted,Materials,Materials,Metals & Mining
PRU,Perseus Mining Limited,Trading,Materials,Materials,Metals & Mining
PRW,Proto Resources & Investments Ltd,Suspended,Materials,Materials,Metals & Mining
PSC,Prospect Resources Limited,Trading,Materials,Materials,Metals & Mining
PSH,Penrice Soda Holdings Limited,Delisted,Materials,Materials,Chemicals
PSP,Prosperity Resources Limited,Suspended,Materials,Materials,Metals & Mining
PSV,Perseverance Corporation Limited,Delisted,Materials,Materials,Metals & Mining
PUN,Pegasus Metals Limited,Trading,Materials,Materials,Metals & Mining
PVM,PMI Gold Corporation,Delisted,Materials,Materials,Metals & Mining
PWN,Potash West NL,Trading,Materials,Materials,Chemicals
PWW,Power Resources Limited,Suspended,Materials,Materials,Metals & Mining
PXG,Phoenix Gold Limited,Delisted,Materials,Materials,Metals & Mining
QBL,Queensland Bauxite Limited,Trading,Materials,Materials,Metals & Mining
QCU,Q Copper Limited,Withdrawn Float,Materials,Materials,Metals & Mining
QMG,Quay Magnesium Limited,Delisted,Materials,Materials,Metals & Mining
QMN,Queensland Mining Corporation Limited,Trading,Materials,Materials,Metals & Mining
QNL,Quest Minerals Limited,Suspended,Materials,Materials,Metals & Mining
QUR,Quantum Resources Limited,Trading,Materials,Materials,Metals & Mining
RAN,Range International Limited,Trading,Materials,Materials,Chemicals
RBK,Red Back Mining NL,Delisted,Materials,Materials,Metals & Mining
RBR,RBR Group Limited,Trading,Materials,Materials,Metals & Mining
RBX,Resource Base Limited,Trading,Materials,Materials,Metals & Mining
RCF,Redcliffe Resources Limited,Delisted,Materials,Materials,Metals & Mining
RCO,Royalco Resources Limited,Trading,Materials,Materials,Metals & Mining
RCP,Redbank Copper Limited,Trading,Materials,Materials,Metals & Mining
RDM,Red Metal Limited,Trading,Materials,Materials,Metals & Mining
RDS,Redstone Resources Limited,Trading,Materials,Materials,Metals & Mining
RED,Red 5 Limited,Trading,Materials,Materials,Metals & Mining
REM,Reliance Mining Limited,Delisted,Materials,Materials,Metals & Mining
RER,Regal Resources Limited,Trading,Materials,Materials,Metals & Mining
RFV,Rift Valley Resources Limited,Delisted,Materials,Materials,Metals & Mining
RGS1,Ranger Minerals Limited,Delisted,Materials,Materials,Metals & Mining
RHI,Red Hill Iron Limited,Trading,Materials,Materials,Metals & Mining
RIE,Riedel Resources Limited,Trading,Materials,Materials,Metals & Mining
RIG,Rongtai International Group Holdings Limited,Suspended,Materials,Materials,Metals & Mining
RIM,Rimfire Pacific Mining NL,Trading,Materials,Materials,Metals & Mining
RIN,Rinker Group Limited,Delisted,Materials,Materials,Construction Materials
RIO,Rio Tinto Limited,Trading,Materials,Materials,Metals & Mining
RLC,Reedy Lagoon Corporation Limited,Trading,Materials,Materials,Metals & Mining
RMG,RMG Limited,Trading,Materials,Materials,Metals & Mining
RMI,Resource Mining Corporation Limited,Trading,Materials,Materials,Metals & Mining
RML,Rusina Mining NL,Delisted,Materials,Materials,Metals & Mining
RMR,Ram Resources Limited,Trading,Materials,Materials,Metals & Mining
RMS,Ramelius Resources Limited,Trading,Materials,Materials,Metals & Mining
RMT,RMA Energy Limited,Trading,Materials,Materials,Metals & Mining
RMX,Red Mountain Mining Limited,Trading,Materials,Materials,Metals & Mining
RND,Rand Mining Limited,Trading,Materials,Materials,Metals & Mining
RNI,RNI NL,Trading,Materials,Materials,Metals & Mining
RNS,Renaissance Minerals Limited,Trading,Materials,Materials,Metals & Mining
ROL,Robust Resources Limited,Delisted,Materials,Materials,Metals & Mining
RPT,Redport Limited,Delisted,Materials,Materials,Metals & Mining
RRL,Regis Resources Limited,Trading,Materials,Materials,Metals & Mining
RRP,Realm Resources Limited,Trading,Materials,Materials,Metals & Mining
RSG,Resolute Mining Limited,Trading,Materials,Materials,Metals & Mining
RTA,Rutila Resources Limited,Delisted,Materials,Materials,Metals & Mining
RTG,RTG Mining Inc.,Trading,Materials,Materials,Metals & Mining
RTR,Rumble Resources Limited,Trading,Materials,Materials,Metals & Mining
RUM,Rum Jungle Resources Ltd,Trading,Materials,Materials,Metals & Mining
RVR,Red River Resources Limited,Trading,Materials,Materials,Metals & Mining
RVY,Rift Valley Resources Limited,Trading,Materials,Materials,Metals & Mining
RWD,Reward Minerals Ltd,Trading,Materials,Materials,Chemicals
RXL,Rox Resources Limited,Trading,Materials,Materials,Metals & Mining
RXM,Rex Minerals Limited,Trading,Materials,Materials,Metals & Mining
S2R,S2 Resources Limited,Trading,Materials,Materials,Metals & Mining
S32,South32 Limited,Trading,Materials,Materials,Metals & Mining
SAR,Saracen Mineral Holdings Limited,Trading,Materials,Materials,Metals & Mining
SAU,Southern Gold Limited,Trading,Materials,Materials,Metals & Mining
SAY,South America Iron & Steel Corporation Limited,Trading,Materials,Materials,Metals & Mining
SBL,Signature Metals Limited,Delisted,Materials,Materials,Metals & Mining
SBM,St Barbara Limited,Trading,Materials,Materials,Metals & Mining
SBR,Sabre Resources Limited,Trading,Materials,Materials,Metals & Mining
SBS,Sub-Sahara Resources NL,Delisted,Materials,Materials,Metals & Mining
SBU,Siburan Resources Limited,Trading,Materials,Materials,Metals & Mining
SBY,Salisbury Resources Limited,Withdrawn Float,Materials,Materials,Metals & Mining
SCI,Silver City Minerals Limited,Trading,Materials,Materials,Metals & Mining
SCR,Scandinavian Resources Limited,Delisted,Materials,Materials,Metals & Mining
SDL,Sundance Resources Limited,Trading,Materials,Materials,Metals & Mining
SED,Sedimentary Holdings Limited,Delisted,Materials,Materials,Metals & Mining
SEG,Segue Resources Limited,Trading,Materials,Materials,Metals & Mining
SER,Strategic Energy Resources Limited,Trading,Materials,Materials,Metals & Mining
SES,SECOS Group Ltd,Trading,Materials,Materials,Chemicals
SFR,Sandfire Resources NL,Trading,Materials,Materials,Metals & Mining
SFX,Sheffield Resources Limited,Trading,Materials,Materials,Metals & Mining
SFX1,Storm Financial Limited,Withdrawn Float,Materials,Materials,Metals & Mining
SGK,Signature Gold Limited,Withdrawn Float,Materials,Materials,Metals & Mining
SGM,Sims Metal Management Limited,Trading,Materials,Materials,Metals & Mining
SGQ,St George Mining Limited,Trading,Materials,Materials,Metals & Mining
SGW,Sons of Gwalia Limited,Delisted,Materials,Materials,Metals & Mining
SGX,Sino Gold Mining Limited,Delisted,Materials,Materials,Metals & Mining
SGZ,Scotgold Resources Limited,Trading,Materials,Materials,Metals & Mining
SHA,Shannon Resources Limited,Delisted,Materials,Materials,Metals & Mining
SHD,Sherwin Iron Limited,Delisted,Materials,Materials,Metals & Mining
SHH,Shree Minerals Limited,Trading,Materials,Materials,Metals & Mining
SHK,Stone Resources Australia Limited,Trading,Materials,Materials,Metals & Mining
SHX,Shield Mining Limited,Delisted,Materials,Materials,Metals & Mining
SIB,Siberia Mining Corporation Limited,Delisted,Materials,Materials,Metals & Mining
SIH,Sihayo Gold Limited,Trading,Materials,Materials,Metals & Mining
SIR,Sirius Resources NL,Delisted,Materials,Materials,Metals & Mining
SIR2,Straits Asia Resources Limited,Withdrawn Float,Materials,Materials,Metals & Mining
SLN,Selwyn Mines Limited,Delisted,Materials,Materials,Metals & Mining
SLP,Sylvania Platinum Limited,Delisted,Materials,Materials,Metals & Mining
SLP1,Stanilite Pacific Limited ,Delisted,Materials,Materials,Metals & Mining
SLR,Silver Lake Resources Limited,Trading,Materials,Materials,Metals & Mining
SLV,Sylvania Resources Limited,Delisted,Materials,Materials,Metals & Mining
SMC,Strategic Minerals Corporation NL,Trading,Materials,Materials,Metals & Mining
SMD,Syndicated Metals Limited,Trading,Materials,Materials,Metals & Mining
SMG,Soon Mining Limited,Trading,Materials,Materials,Metals & Mining
SMI,Santana Minerals Limited,Trading,Materials,Materials,Metals & Mining
SNV,Sinovus Mining Limited,Suspended,Materials,Materials,Metals & Mining
SOC,Sovereign Gold Company Limited,Trading,Materials,Materials,Metals & Mining
SOP,SML Corporation Limited,Trading,Materials,Materials,Metals & Mining
SPH,Sphere Minerals Limited,Delisted,Materials,Materials,Metals & Mining
SPI,Spitfire Materials Ltd,Trading,Materials,Materials,Metals & Mining
SPQ,Superior Resources Limited,Trading,Materials,Materials,Metals & Mining
SPX1,Spinifex Gold Limited,Delisted,Materials,Materials,Metals & Mining
SRB,Scarborough Minerals Plc,Delisted,Materials,Materials,Metals & Mining
SRE,Stirling Resources Limited,Delisted,Materials,Materials,Metals & Mining
SRI,Sipa Resources Limited,Trading,Materials,Materials,Metals & Mining
SRK,Strike Resources Limited,Trading,Materials,Materials,Metals & Mining
SRM,Sierra Mining,Delisted,Materials,Materials,Metals & Mining
SRR,Shaw River Manganese Limited,Suspended,Materials,Materials,Metals & Mining
SRZ,Stellar Resources Limited,Trading,Materials,Materials,Metals & Mining
SSE,Scientific Services Limited,Delisted,Materials,Materials,Metals & Mining
SSX,Smorgon Steel Group Limited,Delisted,Materials,Materials,Metals & Mining
STA,Strandline Resources Limited,Trading,Materials,Materials,Metals & Mining
STJ,Strata Minerals Limited,Withdrawn Float,Materials,Materials,Metals & Mining
SUH,Southern Hemisphere Mining Limited,Trading,Materials,Materials,Metals & Mining
SUM,Sumatra Copper & Gold PLC,Trading,Materials,Materials,Metals & Mining
SVL,Silver Mines Limited,Trading,Materials,Materials,Metals & Mining
SVM,Sovereign Metals Limited,Trading,Materials,Materials,Metals & Mining
SVY,Stavely Minerals Limited ,Trading,Materials,Materials,Metals & Mining
SWJ,Stonewall Resources Limited,Trading,Materials,Materials,Metals & Mining
SXI,South East Asia Resources Limited,Suspended,Materials,Materials,Metals & Mining
SXM,SA Metals Limited,Delisted,Materials,Materials,Metals & Mining
SXX,Southern Cross Exploration N.L.,Trading,Materials,Materials,Metals & Mining
SYA,Sayona Mining Limited,Trading,Materials,Materials,Metals & Mining
SYR,Syrah Resources Limited,Trading,Materials,Materials,Metals & Mining
SYT,Syntonic Limited,Trading,Materials,Materials,Metals & Mining
TAM,Tanami Gold NL,Trading,Materials,Materials,Metals & Mining
TAR,Taruga Gold Limited,Trading,Materials,Materials,Metals & Mining
TAS,Tasman Resources Limited,Trading,Materials,Materials,Metals & Mining
TAW,Tawana Resources NL,Trading,Materials,Materials,Metals & Mining
TBR,Tribune Resources Limited,Trading,Materials,Materials,Metals & Mining
TEA,Terra Gold Mining Limited,Delisted,Materials,Materials,Metals & Mining
TFC,TFS Corporation Limited,Trading,Materials,Materials,Paper & Forest Products
TGN,Tungsten Mining NL,Trading,Materials,Materials,Metals & Mining
TGS,Tiger Resources Limited,Trading,Materials,Materials,Metals & Mining
TGZ,Teranga Gold Corporation,Trading,Materials,Materials,Metals & Mining
THR,Thor Mining Plc,Trading,Materials,Materials,Metals & Mining
THX,Thundelarra Limited,Trading,Materials,Materials,Metals & Mining
TIG,Tigers Realm Coal Limited,Trading,Materials,Materials,Metals & Mining
TIM,Timbercorp Limited,Delisted,Materials,Materials,Paper & Forest Products
TIR,Titan Resources Limited,Delisted,Materials,Materials,Metals & Mining
TKA,Tusker Gold Limited,Delisted,Materials,Materials,Metals & Mining
TKG,Takoradi Limited,Suspended,Materials,Materials,Metals & Mining
TKL,Traka Resources Limited,Trading,Materials,Materials,Metals & Mining
TKR,Triako Resources Limited,Delisted,Materials,Materials,Metals & Mining
TLG,Talga Resources Ltd,Trading,Materials,Materials,Metals & Mining
TLH,Talison Lithium Limited,Delisted,Materials,Materials,Metals & Mining
TLM,Talisman Mining Limited,Trading,Materials,Materials,Metals & Mining
TMA,TMA Group of Companies Limited,Delisted,Materials,Materials,Containers & Packaging
TMM,Tasmania Mines Limited,Trading,Materials,Materials,Metals & Mining
TMR,Tamaya Resources Limited,Delisted,Materials,Materials,Metals & Mining
TMX,Terrain Minerals Limited,Trading,Materials,Materials,Metals & Mining
TMZ,Thomson Resources Limited,Trading,Materials,Materials,Metals & Mining
TND,Top End Minerals Limited,Trading,Materials,Materials,Metals & Mining
TNG,TNG Limited,Trading,Materials,Materials,Metals & Mining
TNN,Tenon Limited,Delisted,Materials,Materials,Paper & Forest Products
TNR,Torian Resources Limited,Trading,Materials,Materials,Metals & Mining
TON,Triton Minerals Ltd,Suspended,Materials,Materials,Metals & Mining
TOR,Ticor Limited,Delisted,Materials,Materials,Metals & Mining
TPO,Tian Poh Resources Limited,Trading,Materials,Materials,Metals & Mining
TPO1,Tropicana Gold Limited,Withdrawn Float,Materials,Materials,Metals & Mining
TPR,Timpetra Resources Limited,Suspended,Materials,Materials,Metals & Mining
TRF,Trafford Resources Limited,Delisted,Materials,Materials,Metals & Mining
TRL,Tanga Resources Limited,Trading,Materials,Materials,Metals & Mining
TRM,Truscott Mining Corporation Limited,Trading,Materials,Materials,Metals & Mining
TRO,Triausmin Limited,Delisted,Materials,Materials,Metals & Mining
TRY,Troy Resources Limited,Trading,Materials,Materials,Metals & Mining
TTT,Tritton Resources Limited,Delisted,Materials,Materials,Metals & Mining
TTW,Toptung Ltd,Trading,Materials,Materials,Metals & Mining
TTY,Territory Resources Limited,Delisted,Materials,Materials,Metals & Mining
TYC,Tethyan Copper Company Limited,Delisted,Materials,Materials,Metals & Mining
TYK,Tychean Resources Ltd,Trading,Materials,Materials,Metals & Mining
TYX,Tyranna Resources Limited,Trading,Materials,Materials,Metals & Mining
TZN,Terramin Australia Limited,Trading,Materials,Materials,Metals & Mining
UCL,UCL Resources Limited,Delisted,Materials,Materials,Metals & Mining
UKL,Uranium King Limited,Delisted,Materials,Materials,Metals & Mining
UMC,United Minerals Corporation NL,Delisted,Materials,Materials,Metals & Mining
UML,Unity Mining Limited,Delisted,Materials,Materials,Metals & Mining
VAN,Vango Mining Limited,Trading,Materials,Materials,Metals & Mining
VAR,Variscan Mines Limited,Trading,Materials,Materials,Metals & Mining
VCN,Vulcan Resources Limited,Delisted,Materials,Materials,Metals & Mining
VEC,Vector Resources Limited,Trading,Materials,Materials,Metals & Mining
VGO,Vantage Goldfields Limited,Delisted,Materials,Materials,Metals & Mining
VIC,Victory Mines Limited,Trading,Materials,Materials,Metals & Mining
VII,Vietnam Industrial Investments Limited,Trading,Materials,Materials,Metals & Mining
VKA,Viking Mines Limited,Trading,Materials,Materials,Metals & Mining
VLT,Vault Intelligence Limited,Trading,Materials,Materials,Metals & Mining
VMC,Venus Metals Corporation Limited,Trading,Materials,Materials,Metals & Mining
VML,Vital Metals Limited,Trading,Materials,Materials,Metals & Mining
VMS,Venture Minerals Limited,Trading,Materials,Materials,Metals & Mining
VRX,Ventnor Resources Ltd,Trading,Materials,Materials,Metals & Mining
VTM,Volta Mining Limited,Trading,Materials,Materials,Metals & Mining
VXL,Valence Industries Limited,Suspended,Materials,Materials,Metals & Mining
VXR,Venturex Resources Limited,Trading,Materials,Materials,Metals & Mining
WAF,West African Resources Limited,Trading,Materials,Materials,Metals & Mining
WAL,Wavenet International Limited,Trading,Materials,Materials,Metals & Mining
WBT,Weebit Nano Ltd,Trading,Materials,Materials,Metals & Mining
WCN,White Cliff Minerals Limited,Trading,Materials,Materials,Metals & Mining
WCP,WCP Resources Limited,Trading,Materials,Materials,Metals & Mining
WCU,White Canyon Uranium Limited,Delisted,Materials,Materials,Metals & Mining
WDP,Wadepack Limited,Delisted,Materials,Materials,Containers & Packaging
WDR,Western Desert Resources Limited,Delisted,Materials,Materials,Metals & Mining
WFE,Winmar Resources Limited,Trading,Materials,Materials,Metals & Mining
WFL,Willmott Forests Limited,Delisted,Materials,Materials,Paper & Forest Products
WGO,Waratah Resources Limited,Suspended,Materials,Materials,Metals & Mining
WGR,Westgold Resources Limited,Delisted,Materials,Materials,Metals & Mining
WGW,Western Gold Resources Limited,Withdrawn Float,Materials,Materials,Metals & Mining
WIN,Windward Resources Ltd,Trading,Materials,Materials,Metals & Mining
WKT,Walkabout Resources Ltd,Trading,Materials,Materials,Metals & Mining
WLC,Wollongong Coal Limited,Trading,Materials,Materials,Metals & Mining
WLF,Wolf Minerals Limited,Trading,Materials,Materials,Metals & Mining
WMN,Western Mining Network Limited,Trading,Materials,Materials,Metals & Mining
WMR,WMC Resources Limited,Delisted,Materials,Materials,Metals & Mining
WPG,WPG Resources Ltd,Trading,Materials,Materials,Metals & Mining
WRK,Warwick Resources Limited,Delisted,Materials,Materials,Metals & Mining
WRM,White Rock Minerals Ltd,Trading,Materials,Materials,Metals & Mining
WSA,Western Areas Limited,Trading,Materials,Materials,Metals & Mining
WSI,WestStar Industrial Limited,Trading,Materials,Materials,Metals & Mining
WTR,World Titanium Resources Limited,Trading,Materials,Materials,Metals & Mining
WVL,Windimurra Vanadium Limited,Trading,Materials,Materials,Metals & Mining
WWI,West Wits Mining Limited,Trading,Materials,Materials,Metals & Mining
WYL,Wattyl Limited,Delisted,Materials,Materials,Chemicals
XAM,Xanadu Mines Limited,Trading,Materials,Materials,Metals & Mining
YOJ,Yojee Limited,Trading,Materials,Materials,Metals & Mining
ZAM,Zamanco Minerals Limited,Trading,Materials,Materials,Metals & Mining
ZDX,Zedex Minerals Limited,Delisted,Materials,Materials,Metals & Mining
ZER,Zeta Resources Limited,Trading,Materials,Materials,Metals & Mining
ZFX,Zinifex Limited,Delisted,Materials,Materials,Metals & Mining
ZGM,Zamia Metals Limited,Trading,Materials,Materials,Metals & Mining
ZIM,Zimplats Holdings Limited,Trading,Materials,Materials,Metals & Mining
ZMI,Zinc of Ireland NL,Trading,Materials,Materials,Metals & Mining
ZNC,Zenith Minerals Limited,Trading,Materials,Materials,Metals & Mining
ZRL,Zambezi Resources Limited,Trading,Materials,Materials,Metals & Mining
ZYL,ZYL Limited,Suspended,Materials,Materials,Metals & Mining
